trial_type,trial_index,time_elapsed,internal_node_id,sona_id,surveys_completed,rt,stimulus,response,section,key_press,age_years,country,primary_language,question_order,gender,education,relationship_status,living_arrangement,screen_time,s1_item01,s1_item02,s1_item03,s1_item04,s1_item05,s1_item06,s1_item07,s1_item08,s1_item09,s1_item10,s1_item11,s1_item12,s1_item13,s1_item14,s1_item15,scored_responses,correct,set,block,trial,set_size,load_condition,phase_type,key_answer,reversal_crit,counter,nrevs
html-keyboard-response,1165,1209271,0.0-1165.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1166,1210319,0.0-1166.0,9121,TRUE,545,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,11,12,71,5,high,main_task,1,15,14,
html-keyboard-response,1167,1210822,0.0-1167.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1168,1211839,0.0-1168.0,9121,TRUE,514,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,11,12,72,5,high,main_task,1,15,6,
html-keyboard-response,1169,1212342,0.0-1169.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1170,1213327,0.0-1170.0,9121,TRUE,482,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,11,12,73,5,high,main_task,0,Infinity,1,
html-keyboard-response,1171,1213830,0.0-1171.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1172,1214766,0.0-1172.0,9121,TRUE,433,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,11,12,74,5,high,main_task,0,Infinity,2,
html-keyboard-response,1173,1215269,0.0-1173.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1174,1216371,0.0-1174.0,9121,TRUE,598,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,11,12,75,5,high,main_task,1,15,15,
html-keyboard-response,1175,1217151,0.0-1175.0,9121,TRUE,778,"<div class=""center""><p>End of block - you earned 64 points!</p>    <br><p>You have a 1 minute break before the next block begins, but you can press space to continue now.</p></div>",,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1176,1218127,0.0-1176.0,9121,TRUE,974,"<div class='exp'><p>Block 11 of 21. <br><br> Take some time to identify the images below:</p><table class='center'><tr><td><img class=""disp"" src=""static/img/images23/image1.jpg""></td><td><img class=""disp"" src=""static/img/images23/image2.jpg""></td></table></div><p class=""continue"">[Press SPACE to continue]</p>",,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1177,1218630,0.0-1177.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1178,1219454,0.0-1178.0,9121,TRUE,320,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,23,13,1,2,low,main_task,2,16,0,
html-keyboard-response,1179,1219956,0.0-1179.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1180,1220939,0.0-1180.0,9121,TRUE,479,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,23,13,2,2,low,main_task,0,15,1,
html-keyboard-response,1181,1221441,0.0-1181.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1182,1222319,0.0-1182.0,9121,TRUE,374,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,23,13,3,2,low,main_task,2,16,0,
html-keyboard-response,1183,1222821,0.0-1183.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1184,1223781,0.0-1184.0,9121,TRUE,456,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,23,13,4,2,low,main_task,0,15,2,
html-keyboard-response,1185,1224283,0.0-1185.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1186,1225257,0.0-1186.0,9121,TRUE,472,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,23,13,5,2,low,main_task,0,15,3,
html-keyboard-response,1187,1225760,0.0-1187.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1188,1226618,0.0-1188.0,9121,TRUE,354,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,23,13,6,2,low,main_task,2,16,1,
html-keyboard-response,1189,1227120,0.0-1189.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1190,1228178,0.0-1190.0,9121,TRUE,555,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,23,13,7,2,low,main_task,2,16,2,
html-keyboard-response,1191,1228681,0.0-1191.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1192,1229736,0.0-1192.0,9121,TRUE,552,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,23,13,8,2,low,main_task,0,15,4,
html-keyboard-response,1193,1230238,0.0-1193.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1194,1231246,0.0-1194.0,9121,TRUE,505,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,23,13,9,2,low,main_task,0,15,5,
html-keyboard-response,1195,1231749,0.0-1195.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1196,1232695,0.0-1196.0,9121,TRUE,442,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,23,13,10,2,low,main_task,2,16,3,
html-keyboard-response,1197,1233198,0.0-1197.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1198,1234367,0.0-1198.0,9121,TRUE,625,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,23,13,11,2,low,main_task,0,15,6,
html-keyboard-response,1199,1234869,0.0-1199.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1200,1235866,0.0-1200.0,9121,TRUE,494,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,23,13,12,2,low,main_task,2,16,4,
html-keyboard-response,1201,1236367,0.0-1201.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1202,1237320,0.0-1202.0,9121,TRUE,450,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,23,13,13,2,low,main_task,2,16,5,
html-keyboard-response,1203,1237821,0.0-1203.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1204,1239024,0.0-1204.0,9121,TRUE,700,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,23,13,14,2,low,main_task,0,15,7,
html-keyboard-response,1205,1239526,0.0-1205.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1206,1240538,0.0-1206.0,9121,TRUE,510,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,23,13,15,2,low,main_task,0,15,8,
html-keyboard-response,1207,1241040,0.0-1207.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1208,1241825,0.0-1208.0,9121,TRUE,284,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,23,13,16,2,low,main_task,2,16,6,
html-keyboard-response,1209,1242327,0.0-1209.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1210,1243303,0.0-1210.0,9121,TRUE,473,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,23,13,17,2,low,main_task,0,15,9,
html-keyboard-response,1211,1243806,0.0-1211.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1212,1244820,0.0-1212.0,9121,TRUE,511,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,23,13,18,2,low,main_task,2,16,7,
html-keyboard-response,1213,1245323,0.0-1213.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1214,1246337,0.0-1214.0,9121,TRUE,511,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,23,13,19,2,low,main_task,2,16,8,
html-keyboard-response,1215,1246840,0.0-1215.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1216,1247883,0.0-1216.0,9121,TRUE,539,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,23,13,20,2,low,main_task,0,15,10,
html-keyboard-response,1217,1248386,0.0-1217.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1218,1249546,0.0-1218.0,9121,TRUE,656,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,23,13,21,2,low,main_task,0,15,11,
html-keyboard-response,1219,1250049,0.0-1219.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1220,1250942,0.0-1220.0,9121,TRUE,390,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,23,13,22,2,low,main_task,2,16,9,
html-keyboard-response,1221,1251445,0.0-1221.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1222,1252488,0.0-1222.0,9121,TRUE,540,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,23,13,23,2,low,main_task,0,15,12,
html-keyboard-response,1223,1252991,0.0-1223.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1224,1254145,0.0-1224.0,9121,TRUE,651,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,23,13,24,2,low,main_task,2,16,10,
html-keyboard-response,1225,1254647,0.0-1225.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1226,1255515,0.0-1226.0,9121,TRUE,365,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,23,13,25,2,low,main_task,2,16,11,
html-keyboard-response,1227,1256018,0.0-1227.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1228,1257010,0.0-1228.0,9121,TRUE,489,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,23,13,26,2,low,main_task,0,15,13,
html-keyboard-response,1229,1257513,0.0-1229.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1230,1258498,0.0-1230.0,9121,TRUE,482,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,23,13,27,2,low,main_task,0,15,14,
html-keyboard-response,1231,1259000,0.0-1231.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1232,1260034,0.0-1232.0,9121,TRUE,529,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,23,13,28,2,low,main_task,2,16,12,
html-keyboard-response,1233,1260536,0.0-1233.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1234,1261525,0.0-1234.0,9121,TRUE,484,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,23,13,29,2,low,main_task,0,15,15,
html-keyboard-response,1235,1262027,0.0-1235.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1236,1263034,0.0-1236.0,9121,TRUE,503,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,23,13,30,2,low,main_task,2,16,13,
html-keyboard-response,1237,1263906,0.0-1237.0,9121,TRUE,870,"<div class=""center""><p>End of block - you earned 28 points!</p>    <br><p>You have a 1 minute break before the next block begins, but you can press space to continue now.</p></div>",,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1238,1265323,0.0-1238.0,9121,TRUE,1414,"<div class='exp'><p>Block 12 of 21. <br><br> Take some time to identify the images below:</p><table class='center'><tr><td><img class=""disp"" src=""static/img/images6/image1.jpg""></td><td><img class=""disp"" src=""static/img/images6/image2.jpg""></td></table></div><p class=""continue"">[Press SPACE to continue]</p>",,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1239,1265826,0.0-1239.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1240,1266681,0.0-1240.0,9121,TRUE,352,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,6,14,1,2,low,main_task,1,12,0,
html-keyboard-response,1241,1267184,0.0-1241.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1242,1268001,0.0-1242.0,9121,TRUE,313,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,6,14,2,2,low,main_task,2,12,0,
html-keyboard-response,1243,1268503,0.0-1243.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1244,1269292,0.0-1244.0,9121,TRUE,285,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,6,14,3,2,low,main_task,2,12,0,
html-keyboard-response,1245,1269795,0.0-1245.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1246,1270665,0.0-1246.0,9121,TRUE,367,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,6,14,4,2,low,main_task,1,12,1,
html-keyboard-response,1247,1271168,0.0-1247.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1248,1272016,0.0-1248.0,9121,TRUE,345,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,6,14,5,2,low,main_task,2,12,1,
html-keyboard-response,1249,1272518,0.0-1249.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1250,1273435,0.0-1250.0,9121,TRUE,413,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,6,14,6,2,low,main_task,1,12,2,
html-keyboard-response,1251,1273937,0.0-1251.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1252,1275228,0.0-1252.0,9121,TRUE,787,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,6,14,7,2,low,main_task,1,12,3,
html-keyboard-response,1253,1275731,0.0-1253.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1254,1276706,0.0-1254.0,9121,TRUE,471,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,6,14,8,2,low,main_task,2,12,2,
html-keyboard-response,1255,1277209,0.0-1255.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1256,1278065,0.0-1256.0,9121,TRUE,353,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,6,14,9,2,low,main_task,1,12,4,
html-keyboard-response,1257,1278568,0.0-1257.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1258,1279581,0.0-1258.0,9121,TRUE,510,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,6,14,10,2,low,main_task,1,12,5,
html-keyboard-response,1259,1280084,0.0-1259.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1260,1280985,0.0-1260.0,9121,TRUE,398,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,6,14,11,2,low,main_task,2,12,3,
html-keyboard-response,1261,1281488,0.0-1261.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1262,1282714,0.0-1262.0,9121,TRUE,723,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,6,14,12,2,low,main_task,2,12,4,
html-keyboard-response,1263,1283217,0.0-1263.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1264,1284166,0.0-1264.0,9121,TRUE,446,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,6,14,13,2,low,main_task,1,12,6,
html-keyboard-response,1265,1284668,0.0-1265.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1266,1285685,0.0-1266.0,9121,TRUE,513,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,6,14,14,2,low,main_task,2,12,5,
html-keyboard-response,1267,1286188,0.0-1267.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1268,1287139,0.0-1268.0,9121,TRUE,448,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,6,14,15,2,low,main_task,2,12,6,
html-keyboard-response,1269,1287642,0.0-1269.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1270,1288608,0.0-1270.0,9121,TRUE,462,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,6,14,16,2,low,main_task,1,12,7,
html-keyboard-response,1271,1289109,0.0-1271.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1272,1290185,0.0-1272.0,9121,TRUE,572,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,6,14,17,2,low,main_task,2,12,7,
html-keyboard-response,1273,1290688,0.0-1273.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1274,1291869,0.0-1274.0,9121,TRUE,677,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,6,14,18,2,low,main_task,1,12,8,
html-keyboard-response,1275,1292371,0.0-1275.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1276,1293572,0.0-1276.0,9121,TRUE,697,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,6,14,19,2,low,main_task,1,12,9,
html-keyboard-response,1277,1294075,0.0-1277.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1278,1294952,0.0-1278.0,9121,TRUE,373,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,6,14,20,2,low,main_task,2,12,8,
html-keyboard-response,1279,1295455,0.0-1279.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1280,1296650,0.0-1280.0,9121,TRUE,691,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,6,14,21,2,low,main_task,1,12,10,
html-keyboard-response,1281,1297153,0.0-1281.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1282,1298402,0.0-1282.0,9121,TRUE,744,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,6,14,22,2,low,main_task,2,12,9,
html-keyboard-response,1283,1298904,0.0-1283.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1284,1300020,0.0-1284.0,9121,TRUE,612,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,6,14,23,2,low,main_task,2,12,10,
html-keyboard-response,1285,1300522,0.0-1285.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1286,1301455,0.0-1286.0,9121,TRUE,431,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,6,14,24,2,low,main_task,1,12,11,
html-keyboard-response,1287,1301957,0.0-1287.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1288,1303211,0.0-1288.0,9121,TRUE,751,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,6,14,25,2,low,main_task,1,12,12,
html-keyboard-response,1289,1303713,0.0-1289.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1290,1304604,0.0-1290.0,9121,TRUE,387,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,6,14,26,2,low,main_task,2,12,11,
html-keyboard-response,1291,1305106,0.0-1291.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1292,1306427,0.0-1292.0,9121,TRUE,817,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,6,14,27,2,low,main_task,0,Infinity,0,
html-keyboard-response,1293,1306929,0.0-1293.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1294,1308156,0.0-1294.0,9121,TRUE,724,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,6,14,28,2,low,main_task,0,Infinity,0,
html-keyboard-response,1295,1308659,0.0-1295.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1296,1309537,0.0-1296.0,9121,TRUE,375,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,6,14,29,2,low,main_task,2,12,12,
html-keyboard-response,1297,1310039,0.0-1297.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1298,1311103,0.0-1298.0,9121,TRUE,560,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,6,14,30,2,low,main_task,1,Infinity,0,
html-keyboard-response,1299,1311856,0.0-1299.0,9121,TRUE,751,"<div class=""center""><p>End of block - you earned 24 points!</p>    <br><p>You have a 1 minute break before the next block begins, but you can press space to continue now.</p></div>",,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1300,1313583,0.0-1300.0,9121,TRUE,1724,"<div class='exp'><p>Block 13 of 21. <br><br> Take some time to identify the images below:</p><table class='center'><tr><td><img class=""disp"" src=""static/img/images5/image1.jpg""></td><td><img class=""disp"" src=""static/img/images5/image2.jpg""></td><td><img class=""disp"" src=""static/img/images5/image3.jpg""></td></tr><tr><td><img class=""disp"" src=""static/img/images5/image4.jpg""></td><td><img class=""disp"" src=""static/img/images5/image5.jpg""></td></table></div><p class=""continue"">[Press SPACE to continue]</p>",,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1301,1314085,0.0-1301.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1302,1314910,0.0-1302.0,9121,TRUE,323,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,5,15,1,5,high,main_task,2,15,0,
html-keyboard-response,1303,1315413,0.0-1303.0,9121,TRUE,null,<div class='exp'><p class='fix center'>+</p></div>,,,null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
categorize-html,1304,1316166,0.0-1304.0,9121,TRUE,249,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,5,15,2,5,high,main_task,2,17,0,
